phish_id,url,phish_detail_url,submission_time,verified,verification_time,online,target
6717179,http://email302.com/l/5fc15ea15e66c082e33c48babd5a8ff601a799e6/email%20protectedtageapp.com/-/www.paypal.com/cgi-bin/,http://www.phishtank.com/phish_detail.php?phish_id=6717179,2020-08-04T00:02:58+00:00,yes,2021-02-18T08:49:37+00:00,yes,Other
6833212,http://wp-login.azurewebsites.net/rejestracja.html,http://www.phishtank.com/phish_detail.php?phish_id=6833212,2020-11-03T12:00:17+00:00,yes,2020-12-04T02:40:18+00:00,yes,Other
6817009,https://goo.su/page/rules,http://www.phishtank.com/phish_detail.php?phish_id=6817009,2020-10-21T16:22:11+00:00,yes,2020-10-21T16:23:53+00:00,yes,Google
7290415,http://misdatosviabcp.live/,http://www.phishtank.com/phish_detail.php?phish_id=7290415,2021-09-13T14:30:04+00:00,yes,2021-09-13T14:38:53+00:00,yes,Other
7337749,https://support-reclaimeconomichelp.blogspot.com/?x1,http://www.phishtank.com/phish_detail.php?phish_id=7337749,2021-11-03T13:07:08+00:00,yes,2021-11-03T13:20:23+00:00,yes,Internal Revenue Service
6745779,https://tyzwox.webwave.dev/,http://www.phishtank.com/phish_detail.php?phish_id=6745779,2020-08-26T14:41:42+00:00,yes,2020-08-26T14:53:24+00:00,yes,Other
6661591,http://taijishentie.com/js/index.htm?http:/us.battle.net/login/en?ref=http:/xwnrssfus.battle.net/d3/en/index&amp;amp,http://www.phishtank.com/phish_detail.php?phish_id=6661591,2020-07-04T03:07:10+00:00,yes,2020-07-04T03:23:26+00:00,yes,Other
6986508,https://imi.org.au/temp/xmp/data_ibank.in.data.co.za,http://www.phishtank.com/phish_detail.php?phish_id=6986508,2021-02-25T10:01:30+00:00,yes,2021-02-25T10:05:37+00:00,yes,Capitec Bank
7239378,https://plantamariaeugenia.com,http://www.phishtank.com/phish_detail.php?phish_id=7239378,2021-07-22T19:26:43+00:00,yes,2021-08-19T14:17:45+00:00,yes,Other
7320277,https://www.crpmoney.com/0602940f23884f782058efac46f64b0f/,http://www.phishtank.com/phish_detail.php?phish_id=7320277,2021-10-14T14:17:11+00:00,yes,2021-10-14T14:27:17+00:00,yes,Netflix
7338214,https://www.anco.ip.cclc2d.cn/,http://www.phishtank.com/phish_detail.php?phish_id=7338214,2021-11-03T20:59:23+00:00,yes,2021-11-03T21:20:39+00:00,yes,Other
7268844,https://bcpzonaseguro.viabpc.com/,http://www.phishtank.com/phish_detail.php?phish_id=7268844,2021-08-19T17:11:37+00:00,yes,2021-08-19T17:15:53+00:00,yes,Other
7152983,https://www.proprofs.com/survey/t/?title=diaa0,http://www.phishtank.com/phish_detail.php?phish_id=7152983,2021-06-03T06:52:55+00:00,yes,2021-07-28T21:24:14+00:00,yes,Other
7335132,https://maxpress.in/maxp/rlgb/BA/indexdesktop.php,http://www.phishtank.com/phish_detail.php?phish_id=7335132,2021-10-31T14:02:52+00:00,yes,2021-10-31T14:06:22+00:00,yes,Other
6717861,https://exodus-staking.web.app/#,http://www.phishtank.com/phish_detail.php?phish_id=6717861,2020-08-04T10:05:22+00:00,yes,2021-01-18T20:46:17+00:00,yes,Other
6761942,https://dealerzone.greatnortherncabinetry.com/imgs/https.wellsfargo.com.home/wells-fargo-security-update/login.php,http://www.phishtank.com/phish_detail.php?phish_id=6761942,2020-09-08T14:02:41+00:00,yes,2020-09-08T14:09:30+00:00,yes,Other
6095415,https://jagex.nu,http://www.phishtank.com/phish_detail.php?phish_id=6095415,2019-06-26T08:44:47+00:00,yes,2019-06-26T08:45:08+00:00,yes,RuneScape
6957051,http://slotsno.com/wp-includes/index.html?HVtEWzRdxTcfVGvBHJInIkOMJIbhUvgFCdgXsEXRDCfGVhBJniNUHYGV,http://www.phishtank.com/phish_detail.php?phish_id=6957051,2021-02-08T05:54:52+00:00,yes,2021-03-15T08:56:03+00:00,yes,Other
7128171,https://sites.google.com/view/voicenote-office365/home,http://www.phishtank.com/phish_detail.php?phish_id=7128171,2021-05-21T18:49:39+00:00,yes,2021-08-15T22:02:51+00:00,yes,Other
7302646,https://betasus.club/,http://www.phishtank.com/phish_detail.php?phish_id=7302646,2021-09-25T15:15:00+00:00,yes,2021-09-25T15:19:11+00:00,yes,Other
7318337,https://han.gl/f1itl,http://www.phishtank.com/phish_detail.php?phish_id=7318337,2021-10-12T18:25:20+00:00,yes,2021-10-12T18:29:43+00:00,yes,Internal Revenue Service
7314235,https://majines.page.link/1,http://www.phishtank.com/phish_detail.php?phish_id=7314235,2021-10-07T20:49:08+00:00,yes,2021-10-25T12:39:22+00:00,yes,ING Direct
6622395,http://kashmir-packages.com/.well-known/wp/login.php?cmd=login_submit&amp;amp;id=d4150c2c4dde8501a9d12857bc506bd5d4150c2c4dde8501a9d12857bc506bd5&amp;amp;session=d4150c2c4dde8501a9d12857bc506bd5d4150c2c4dde8501a9d1285,http://www.phishtank.com/phish_detail.php?phish_id=6622395,2020-06-10T20:08:27+00:00,yes,2020-06-10T20:09:19+00:00,yes,Other
7301309,http://dpasdasfasfasfas.pages.dev/,http://www.phishtank.com/phish_detail.php?phish_id=7301309,2021-09-24T02:01:48+00:00,yes,2021-09-24T02:08:24+00:00,yes,Other
7330103,https://peinar3wme.ru/themparking/,http://www.phishtank.com/phish_detail.php?phish_id=7330103,2021-10-26T07:08:00+00:00,yes,2021-10-30T16:26:00+00:00,yes,Other
7317064,http://ab7553b08e5300472.temporary.link/FER5G1FQ5D4DG4SDF45S75H7G7/DZH5DQG0SF25CWSDECK/cl-es/BOBMSX02X1/,http://www.phishtank.com/phish_detail.php?phish_id=7317064,2021-10-11T14:02:42+00:00,yes,2021-10-11T14:09:09+00:00,yes,Other
6957742,http://www.natwest.secured-online-verify.com/Login.php,http://www.phishtank.com/phish_detail.php?phish_id=6957742,2021-02-08T14:08:36+00:00,yes,2021-02-08T15:26:29+00:00,yes,Other
7322248,https://spk-zertifizierungen.top/VO9TF4S7ZA,http://www.phishtank.com/phish_detail.php?phish_id=7322248,2021-10-16T15:45:49+00:00,yes,2021-10-17T00:39:26+00:00,yes,Other
7088936,https://yvesauzon0-mon-site-web-cheetah.cheetah.builderall.com/,http://www.phishtank.com/phish_detail.php?phish_id=7088936,2021-04-28T10:27:43+00:00,yes,2021-05-01T18:14:27+00:00,yes,Other
7336774,https://vgkzb.com/,http://www.phishtank.com/phish_detail.php?phish_id=7336774,2021-11-02T12:19:52+00:00,yes,2021-11-02T18:31:01+00:00,yes,Other
7297060,https://www.smile-etc.jp/,http://www.phishtank.com/phish_detail.php?phish_id=7297060,2021-09-20T03:16:28+00:00,yes,2021-10-03T07:13:45+00:00,yes,Other
7333799,https://onlineduplicatebills.com/wp-content/uploads/2021/10/swisspost/page.php,http://www.phishtank.com/phish_detail.php?phish_id=7333799,2021-10-29T15:25:56+00:00,yes,2021-10-30T00:26:03+00:00,yes,Other
7314392,https://www.elegode.ma/.well-known/acme-challenge/08/aeon.co.jp/,http://www.phishtank.com/phish_detail.php?phish_id=7314392,2021-10-08T01:48:25+00:00,yes,2021-10-08T01:55:08+00:00,yes,Other
7063391,http://securesiteapp.com/,http://www.phishtank.com/phish_detail.php?phish_id=7063391,2021-04-09T02:04:01+00:00,yes,2021-04-09T02:22:32+00:00,yes,Other
7338740,https://www.jp.meecrcnaroi.com/,http://www.phishtank.com/phish_detail.php?phish_id=7338740,2021-11-04T12:05:40+00:00,yes,2021-11-04T12:10:31+00:00,yes,Other
7335519,https://mail.grupwabokep2021.duckdns.org/,http://www.phishtank.com/phish_detail.php?phish_id=7335519,2021-11-01T02:04:48+00:00,yes,2021-11-01T02:14:13+00:00,yes,Other
7285325,http://8765423564342.hyperphp.com/,http://www.phishtank.com/phish_detail.php?phish_id=7285325,2021-09-07T14:28:39+00:00,yes,2021-09-07T14:35:37+00:00,yes,Other
7291851,http://arihantpharmacy.com/doc-file/ex/,http://www.phishtank.com/phish_detail.php?phish_id=7291851,2021-09-14T19:06:28+00:00,yes,2021-09-14T20:13:30+00:00,yes,Other
7319580,http://www.w36587.cn/dbs-wa/index.php,http://www.phishtank.com/phish_detail.php?phish_id=7319580,2021-10-14T00:31:11+00:00,yes,2021-10-14T00:38:11+00:00,yes,"eBay, Inc."
7329347,https://linktr.ee/btcesecurebt365ia,http://www.phishtank.com/phish_detail.php?phish_id=7329347,2021-10-25T16:56:10+00:00,yes,2021-10-25T17:09:48+00:00,yes,Other
7042785,https://eba0200d0c.nxcli.net/home,http://www.phishtank.com/phish_detail.php?phish_id=7042785,2021-03-24T16:01:24+00:00,yes,2021-03-24T16:08:16+00:00,yes,Other
7049568,https://sabssyndicate.com.bd/wp/china/index.php?login=xinxichuli@didiglobal.com,http://www.phishtank.com/phish_detail.php?phish_id=7049568,2021-03-29T14:05:07+00:00,yes,2021-05-14T01:22:49+00:00,yes,Other
6954020,https://beansbulletsbandagesandyou.com/bullets/wp-admin/user/algr/16668/?authorization_uri=https:%2F%2Fallegro.pl%2Fauth%2Foauth%2Fauthorize%3Fclient_id%3Dtb5SFf3cRxEyspDN%26redirect_uri%3Dhttps:%2F%2Fallegro.pl%2Flogin%2Fauth%26response_type%3Dcode%26state%3DBxmOlp&oauth=true,http://www.phishtank.com/phish_detail.php?phish_id=6954020,2021-02-05T22:02:20+00:00,yes,2021-02-06T11:50:03+00:00,yes,Allegro
7338407,http://images-mijtu80r.salamazerbaycan.az/connect.html?timelimit=1d11f3376d02b4784404534c6b4b98e4,http://www.phishtank.com/phish_detail.php?phish_id=7338407,2021-11-04T02:03:59+00:00,yes,2021-11-04T02:10:16+00:00,yes,Other
7229320,http://kurbanirgoru.com/c360,http://www.phishtank.com/phish_detail.php?phish_id=7229320,2021-07-15T09:00:26+00:00,yes,2021-07-15T09:06:27+00:00,yes,Other
7338019,https://eltoromades.com/espaceclients/,http://www.phishtank.com/phish_detail.php?phish_id=7338019,2021-11-03T16:12:30+00:00,yes,2021-11-03T16:41:02+00:00,yes,Other
7281321,https://1249d4d7.6u56u665y6h45g45tg3.pages.dev/?srvr=@yorku.ca,http://www.phishtank.com/phish_detail.php?phish_id=7281321,2021-09-02T20:00:05+00:00,yes,2021-09-02T20:17:34+00:00,yes,Other
5536001,http://souaxwaoh.myfreesites.net/,http://www.phishtank.com/phish_detail.php?phish_id=5536001,2018-03-17T17:47:27+00:00,yes,2018-04-02T02:10:42+00:00,yes,Other
7310476,http://nbdtrade.com/.well-known/pki-validation/inhibition/horologiography_mately.html,http://www.phishtank.com/phish_detail.php?phish_id=7310476,2021-10-04T12:10:51+00:00,yes,2021-10-04T12:20:32+00:00,yes,Other
6906444,https://clouddoc-authorize.firebaseapp.com/.xx./xx...x......,http://www.phishtank.com/phish_detail.php?phish_id=6906444,2020-12-30T14:01:50+00:00,yes,2020-12-30T14:11:38+00:00,yes,Other
7339311,https://copyright-appeal-form-11817581.web.app/appeal.html,http://www.phishtank.com/phish_detail.php?phish_id=7339311,2021-11-04T22:44:29+00:00,yes,2021-11-04T22:52:08+00:00,yes,Facebook
7304791,https://axie-lnfinity.com/,http://www.phishtank.com/phish_detail.php?phish_id=7304791,2021-09-28T06:36:22+00:00,yes,2021-09-28T07:57:18+00:00,yes,Other
7328898,http://dbs.great-site.net/2/01/,http://www.phishtank.com/phish_detail.php?phish_id=7328898,2021-10-25T05:11:11+00:00,yes,2021-10-25T05:13:10+00:00,yes,Other
7181927,https://sites.google.com/view/drakio/bt-business,http://www.phishtank.com/phish_detail.php?phish_id=7181927,2021-06-17T14:21:39+00:00,yes,2021-07-22T02:07:40+00:00,yes,Other
7339433,https://www.mineyilmazbilek.com/admin/model/cata/clients/XqCwcR.php?verification#_,http://www.phishtank.com/phish_detail.php?phish_id=7339433,2021-11-05T02:00:28+00:00,yes,2021-11-05T02:11:21+00:00,yes,Other
7286557,https://bannerchampnyc.com/-/,http://www.phishtank.com/phish_detail.php?phish_id=7286557,2021-09-08T16:06:09+00:00,yes,2021-09-08T20:20:04+00:00,yes,Other
6834371,https://s.free.fr/6yRyvaaV,http://www.phishtank.com/phish_detail.php?phish_id=6834371,2020-11-04T07:53:21+00:00,yes,2020-11-04T07:55:16+00:00,yes,Other
7271349,https://sites.google.com/view/btinternetverificatioamil/home,http://www.phishtank.com/phish_detail.php?phish_id=7271349,2021-08-23T12:31:45+00:00,yes,2021-08-23T12:45:07+00:00,yes,Other
7323403,http://bit.do/fSf6L,http://www.phishtank.com/phish_detail.php?phish_id=7323403,2021-10-18T07:05:54+00:00,yes,2021-10-18T07:38:09+00:00,yes,PayPal
6970320,https://evotechss.com/,http://www.phishtank.com/phish_detail.php?phish_id=6970320,2021-02-16T02:06:19+00:00,yes,2021-02-16T07:29:08+00:00,yes,Other
7304189,https://saitadobrasil.com.br/?key=880311,http://www.phishtank.com/phish_detail.php?phish_id=7304189,2021-09-27T16:00:58+00:00,yes,2021-09-29T18:57:59+00:00,yes,Internal Revenue Service
7181641,https://sites.google.com/view/mybtsececurvaytvfcigfdtcvbd/bt,http://www.phishtank.com/phish_detail.php?phish_id=7181641,2021-06-17T13:05:12+00:00,yes,2021-07-22T02:07:40+00:00,yes,Other
7300071,https://5e841ae2.srvr-cloudmail-srvr6765e7tg.pages.dev/?emailtoken=@yorku.ca&amp;domain=yorku.ca,http://www.phishtank.com/phish_detail.php?phish_id=7300071,2021-09-22T20:46:14+00:00,yes,2021-09-22T20:53:30+00:00,yes,Other
6697654,http://biquyetcongai.com/wp-content/languages/loco/copperbottom/,http://www.phishtank.com/phish_detail.php?phish_id=6697654,2020-07-26T15:02:04+00:00,yes,2020-07-26T15:14:26+00:00,yes,Other
7243392,https://surveyheart.com/form/60fa5369257c2c6100a5f1b1#welcome,http://www.phishtank.com/phish_detail.php?phish_id=7243392,2021-07-25T21:58:04+00:00,yes,2021-07-25T22:06:00+00:00,yes,Facebook
7338463,https://secure-chasebank-support.com,http://www.phishtank.com/phish_detail.php?phish_id=7338463,2021-11-04T03:12:18+00:00,yes,2021-11-04T04:27:57+00:00,yes,JPMorgan Chase and Co.
7314148,https://operacaocaixa.blob.core.windows.net/caixa/pingado.html,http://www.phishtank.com/phish_detail.php?phish_id=7314148,2021-10-07T17:26:21+00:00,yes,2021-10-07T17:30:37+00:00,yes,Caixa
7036354,http://www.rackenfordlabs.com/excel/excel/excel/login.php,http://www.phishtank.com/phish_detail.php?phish_id=7036354,2021-03-20T14:05:46+00:00,yes,2021-03-20T23:44:48+00:00,yes,Other
7292987,https://sportrecent.com/docu084/,http://www.phishtank.com/phish_detail.php?phish_id=7292987,2021-09-15T15:01:53+00:00,yes,2021-09-15T15:07:28+00:00,yes,Other
7281391,https://bienlinea.com/sitemap.html,http://www.phishtank.com/phish_detail.php?phish_id=7281391,2021-09-02T21:34:31+00:00,yes,2021-09-02T21:43:11+00:00,yes,Other
7064280,http://theduecfoinv.com/add13,http://www.phishtank.com/phish_detail.php?phish_id=7064280,2021-04-09T15:01:10+00:00,yes,2021-04-09T15:04:03+00:00,yes,Other
7330702,http://www.takeyourpaylbc.com/,http://www.phishtank.com/phish_detail.php?phish_id=7330702,2021-10-26T17:17:32+00:00,yes,2021-10-26T18:45:32+00:00,yes,Other
7312759,https://www.ftx-register.website/,http://www.phishtank.com/phish_detail.php?phish_id=7312759,2021-10-06T12:18:11+00:00,yes,2021-10-06T13:59:43+00:00,yes,Other
6575382,https://dzd.rksmb.org/conf07/--/https:/www2.netflix.com/index.php?q=htobg47phtob-70oi-htob70oi70oi-6vzr70oi&amp;s=htobg47phtob-70oi-htob70oi70oi-6vzr70oi&amp;n=htobg47phtob-70oi-htob70oi70oi-6vzr70oi,http://www.phishtank.com/phish_detail.php?phish_id=6575382,2020-05-18T14:04:40+00:00,yes,2020-06-01T13:13:48+00:00,yes,Other
7325795,https://spk-daten-manager.com/NK7S87CWXH,http://www.phishtank.com/phish_detail.php?phish_id=7325795,2021-10-20T13:30:42+00:00,yes,2021-10-20T14:40:38+00:00,yes,Other
5251227,http://repl-mess.myfreesites.net/,http://www.phishtank.com/phish_detail.php?phish_id=5251227,2017-09-26T00:04:14+00:00,yes,2018-01-10T08:21:04+00:00,yes,Other
7310554,https://fisika.fmipa.unila.ac.id/wp-content/themes/twentytwentyone/nanew3.php,http://www.phishtank.com/phish_detail.php?phish_id=7310554,2021-10-04T12:15:20+00:00,yes,2021-10-21T20:17:08+00:00,yes,Other
7231209,https://bangpromex1.webcindario.com/,http://www.phishtank.com/phish_detail.php?phish_id=7231209,2021-07-16T15:52:57+00:00,yes,2021-07-22T09:05:44+00:00,yes,Other
7333311,http://miracdoviz.com/clerl/clofd,http://www.phishtank.com/phish_detail.php?phish_id=7333311,2021-10-29T02:08:33+00:00,yes,2021-10-29T02:15:58+00:00,yes,Other
7129754,https://hans-ledlite.com/secureID,http://www.phishtank.com/phish_detail.php?phish_id=7129754,2021-05-22T15:00:24+00:00,yes,2021-05-22T16:46:07+00:00,yes,Other
7337150,https://inpost-oferta.id-info070.me,http://www.phishtank.com/phish_detail.php?phish_id=7337150,2021-11-02T20:02:16+00:00,yes,2021-11-02T20:11:25+00:00,yes,Bank Millennium
6736718,https://meeting-23900123090123.bitbucket.io/,http://www.phishtank.com/phish_detail.php?phish_id=6736718,2020-08-19T02:03:43+00:00,yes,2020-08-29T10:56:58+00:00,yes,Other
7338806,http://exciting-hawking.165-227-206-101.plesk.page/bleg/cn/en.php?rand=13inboxlightaspxn.1774256418&amp;fid.4.1252899642&amp;fid=1&amp;fav.1&amp;rand.13inboxlight.aspxn.1774256418&amp;fid.1252899642&amp;fid.1&amp;fav.1&amp;email=dgvjadaxqgludgvylxnpbg9zlmnvbq==&amp;.rand=13inboxlight.aspx?n=1774256418&amp;fid=4,http://www.phishtank.com/phish_detail.php?phish_id=7338806,2021-11-04T14:00:33+00:00,yes,2021-11-04T14:09:43+00:00,yes,Other
6608813,http://hindmovie.cc/,http://www.phishtank.com/phish_detail.php?phish_id=6608813,2020-06-03T01:00:47+00:00,yes,2020-08-02T17:31:46+00:00,yes,Other
7331495,http://qjL5AW8.frqent.com/,http://www.phishtank.com/phish_detail.php?phish_id=7331495,2021-10-27T12:26:52+00:00,yes,2021-10-28T08:38:47+00:00,yes,Other
7272996,https://www.onlineservicetech.website/landingpage/dd263864-38a2-466a-be2f-4e5ec6c5e042/HqztdFckVW8SnVHbszgx1qvQiWwlkvBUdxXiTznKHjM,http://www.phishtank.com/phish_detail.php?phish_id=7272996,2021-08-25T03:02:30+00:00,yes,2021-08-25T07:12:25+00:00,yes,Other
7330419,http://wildcard.salamazerbaycan.az/connect.html?timelimit=8984a20d5a4422f7046f13d961cda98f,http://www.phishtank.com/phish_detail.php?phish_id=7330419,2021-10-26T14:01:07+00:00,yes,2021-10-26T14:09:14+00:00,yes,Other
7322084,https://spk-update-version2.top/XJ7G3TYQ2Z,http://www.phishtank.com/phish_detail.php?phish_id=7322084,2021-10-16T12:45:51+00:00,yes,2021-10-17T00:39:26+00:00,yes,Other
7301686,https://sites.google.com/view/bt-viewmybill/bt,http://www.phishtank.com/phish_detail.php?phish_id=7301686,2021-09-24T11:17:25+00:00,yes,2021-09-24T11:26:39+00:00,yes,Other
7294658,https://security-page-community-standards.blogspot.com/,http://www.phishtank.com/phish_detail.php?phish_id=7294658,2021-09-17T02:02:46+00:00,yes,2021-09-21T12:13:15+00:00,yes,Other
7241326,http://clouddoc-authorize.firebaseapp.com/.xx./xx...x.........x/...x,http://www.phishtank.com/phish_detail.php?phish_id=7241326,2021-07-24T02:03:34+00:00,yes,2021-07-24T02:08:08+00:00,yes,Other
7324616,https://orlen-group.us/,http://www.phishtank.com/phish_detail.php?phish_id=7324616,2021-10-19T06:27:50+00:00,yes,2021-10-19T06:36:57+00:00,yes,Other
7337819,http://048618c.netsolhost.com/chase/secure.php?21bab9b7943d9733cd5dfa7904006d08=,http://www.phishtank.com/phish_detail.php?phish_id=7337819,2021-11-03T14:02:25+00:00,yes,2021-11-03T14:19:41+00:00,yes,Other
7216701,http://ebay-communaute-fr-t8-forums-de-discussion.22web.org,http://www.phishtank.com/phish_detail.php?phish_id=7216701,2021-07-06T18:18:32+00:00,yes,2021-07-28T15:46:00+00:00,yes,"eBay, Inc."
6926756,http://new-payee-lloyds.com/lloyds/,http://www.phishtank.com/phish_detail.php?phish_id=6926756,2021-01-19T02:07:23+00:00,yes,2021-01-19T03:50:26+00:00,yes,Other
7310631,https://sites.google.com/view/347587tesyrfe/bt,http://www.phishtank.com/phish_detail.php?phish_id=7310631,2021-10-04T12:31:19+00:00,yes,2021-10-08T06:45:46+00:00,yes,Other
6574524,https://powercase.shoplineapp.com/products/%E2%98%98%EF%B8%8F%E3%80%90%E4%B8%89%E8%91%89%E8%8D%89%E3%80%91%E3%80%90airpods%E5%B0%88%E7%94%A8%E4%BF%9D%E8%AD%B7%E5%A5%97%E3%80%91%E6%BD%AE%E6%B5%81%E5%BF%85%E5%82%99,http://www.phishtank.com/phish_detail.php?phish_id=6574524,2020-05-18T02:10:54+00:00,yes,2020-05-18T02:23:58+00:00,yes,Other
6860075,https://clouddoc-authorize.firebaseapp.com/...xxx...x,http://www.phishtank.com/phish_detail.php?phish_id=6860075,2020-11-23T14:09:10+00:00,yes,2020-11-23T14:14:48+00:00,yes,Other
7308549,https://shanky0.github.io/Netflix-Clone/sign.html,http://www.phishtank.com/phish_detail.php?phish_id=7308549,2021-10-01T14:01:27+00:00,yes,2021-10-02T06:38:32+00:00,yes,Other
7267841,https://bosspandemicgrant.com/,http://www.phishtank.com/phish_detail.php?phish_id=7267841,2021-08-18T15:28:28+00:00,yes,2021-08-18T17:55:14+00:00,yes,Internal Revenue Service
7094712,https://zfhub.com.br/wp-content/plugins/akismet/almude/www/,http://www.phishtank.com/phish_detail.php?phish_id=7094712,2021-05-03T09:30:15+00:00,yes,2021-06-06T08:41:24+00:00,yes,Other
7157658,http://plush.my/servi-en/en/doss/debe467dffd29369a23ec407a20098d7,http://www.phishtank.com/phish_detail.php?phish_id=7157658,2021-06-05T15:05:02+00:00,yes,2021-06-05T15:09:15+00:00,yes,Other
6886948,http://xj333.mjt.lu/lnk/AUsAABmH8x8AAAAAAAAAALQX05AAAYCrvxwAAAAAABUjowBf01gPQm_og4j9RAqZxqvuQdmytQAU7do/2/ecMY4rU3NGSEEv_YJYzkhg/aHR0cHM6Ly9iaXQubHkvM2d6TGxiVA,http://www.phishtank.com/phish_detail.php?phish_id=6886948,2020-12-11T15:00:03+00:00,yes,2021-01-10T03:38:20+00:00,yes,"eBay, Inc."
5982052,http://paws.org.au/store/admin/view/javascript/fckeditor/editor/plugins/valid.free.fr/adsl/,http://www.phishtank.com/phish_detail.php?phish_id=5982052,2019-03-24T09:48:23+00:00,yes,2019-04-16T11:18:31+00:00,yes,Other
7328796,http://martimbangan.co.vu/help_login.html,http://www.phishtank.com/phish_detail.php?phish_id=7328796,2021-10-24T21:24:04+00:00,yes,2021-10-24T21:33:18+00:00,yes,Facebook
7308355,https://sites.google.com/view/xuopau/home,http://www.phishtank.com/phish_detail.php?phish_id=7308355,2021-10-01T07:39:51+00:00,yes,2021-10-01T17:26:49+00:00,yes,Other
7152244,http://bgt1.byethost15.com/ae,http://www.phishtank.com/phish_detail.php?phish_id=7152244,2021-06-02T20:57:13+00:00,yes,2021-07-21T05:39:30+00:00,yes,Amazon.com
6886918,https://milanno342.blogspot.com/2020/11/fiyatlar.html,http://www.phishtank.com/phish_detail.php?phish_id=6886918,2020-12-11T14:31:11+00:00,yes,2020-12-29T09:38:26+00:00,yes,Accurint
7333974,http://pruebacovid1912.byethost9.com,http://www.phishtank.com/phish_detail.php?phish_id=7333974,2021-10-29T19:49:59+00:00,yes,2021-10-30T00:26:02+00:00,yes,Other
7260093,http://nomehold-gricco3.byethost7.com/?i=1,http://www.phishtank.com/phish_detail.php?phish_id=7260093,2021-08-10T07:25:29+00:00,yes,2021-08-10T07:37:51+00:00,yes,Other
7230054,http://promericad.byethost6.com,http://www.phishtank.com/phish_detail.php?phish_id=7230054,2021-07-15T16:50:32+00:00,yes,2021-07-17T10:53:41+00:00,yes,Other
7228121,https://ecomuseodebicorp.com/wp-includes/css/web/data/bank/au/,http://www.phishtank.com/phish_detail.php?phish_id=7228121,2021-07-14T14:02:54+00:00,yes,2021-07-14T14:13:25+00:00,yes,Other
7226350,https://s.id/Cx6Bz,http://www.phishtank.com/phish_detail.php?phish_id=7226350,2021-07-13T05:59:34+00:00,yes,2021-07-13T06:04:04+00:00,yes,Other
7314919,https://178-62-213-188.cprapid.com/pi/app.php?ver=10&amp;ServerID=AwmqqSHWJmNudmZENAjuI,http://www.phishtank.com/phish_detail.php?phish_id=7314919,2021-10-08T14:00:31+00:00,yes,2021-10-08T14:11:07+00:00,yes,Other
7339964,https://germaniapok.com/files/reboot/login/login.php,http://www.phishtank.com/phish_detail.php?phish_id=7339964,2021-11-05T14:00:24+00:00,yes,2021-11-05T14:12:30+00:00,yes,Other
7122497,https://hc1.checker.in/html/BQACAgUAAxkDHrke52CiqK_1tdOIj0W1h4ewSQsaOvknAAKbAgACS8IZVZYqxXDGRBzgHwQ,http://www.phishtank.com/phish_detail.php?phish_id=7122497,2021-05-19T11:13:31+00:00,yes,2021-07-28T15:46:09+00:00,yes,Other
7300360,https://k4je4zal.yolasite.com/,http://www.phishtank.com/phish_detail.php?phish_id=7300360,2021-09-23T04:11:09+00:00,yes,2021-09-23T08:06:32+00:00,yes,Other
7305967,https://musicbee1.zaarmall.com/www.labanquepostale.fr.voscomptes/postale,http://www.phishtank.com/phish_detail.php?phish_id=7305967,2021-09-29T03:03:16+00:00,yes,2021-09-29T06:16:57+00:00,yes,Other
7335127,https://lepelstatmgtlaw.firm.in/img/crnf/member/affwebservices/SPID/saml2sso/old/np/mil/NFOAA_Auth/login/jsp/,http://www.phishtank.com/phish_detail.php?phish_id=7335127,2021-10-31T14:02:25+00:00,yes,2021-10-31T14:06:22+00:00,yes,Other
7292388,https://www.informacionespsiquiatricas.com/informe243/12/dir/tarjeta.php,http://www.phishtank.com/phish_detail.php?phish_id=7292388,2021-09-15T03:02:48+00:00,yes,2021-09-15T03:13:58+00:00,yes,Other
6900932,https://www.surveylegend.com/s/2vze,http://www.phishtank.com/phish_detail.php?phish_id=6900932,2020-12-24T06:37:39+00:00,yes,2021-01-04T01:46:29+00:00,yes,Other
7306102,https://www.store.prunescape.com.au/,http://www.phishtank.com/phish_detail.php?phish_id=7306102,2021-09-29T06:26:52+00:00,yes,2021-09-29T06:35:38+00:00,yes,Other
7275807,https://www.mediosdigitalescr.com/,http://www.phishtank.com/phish_detail.php?phish_id=7275807,2021-08-28T00:45:15+00:00,yes,2021-08-30T05:22:58+00:00,yes,Other
6313493,https://app.box.com/s/bog5q0dw9nxw2zs7e01m5y6zw23oeszj,http://www.phishtank.com/phish_detail.php?phish_id=6313493,2019-12-09T16:46:05+00:00,yes,2019-12-19T19:22:01+00:00,yes,Other
7336075,https://stupefied-ellis.107-174-50-164.plesk.page/d/1bdf8,http://www.phishtank.com/phish_detail.php?phish_id=7336075,2021-11-01T19:00:20+00:00,yes,2021-11-01T19:20:32+00:00,yes,Other
5734466,https://protect2.fireeye.com/url?k=1d4614ec17334d4a.1d465a2d-45b66b5f372e82c4&amp;u=http://www.standrew.co.kr/BlueAD/editor/uploaded/img/Caslog1/cas.auth.sc.edu/UofSC.html,http://www.phishtank.com/phish_detail.php?phish_id=5734466,2018-07-30T16:12:13+00:00,yes,2018-08-05T09:26:41+00:00,yes,Other
